"ID","Surfweight","Year","Age","Sex","Ethnicity","Edu","LFS","Partner","Parent","NumberChildren","Tenure","HhIncome","NZDep","Migrant","Disability","HomeAfford","LifeSatisfy","LifeWorth","Health","TeReo","GovTereo","Selfactual","Trust","TrustPolice","TrustMedia","TrustParliament","Voted","Mwb","Housecold","Housedamp","Moves","AccessMed","AccessGreen","AccessPt","NeighConnect","NeighCrime","Victim","Discrim","Lonely","Hardtalk","AgeC","SexC","DisabilityC","EthnicityC","VotedC","LFSC"
784,2381.121,2018,"45-54","Male","European/Other",1,"Not in the labour force",1,1,1,1,3,3,1,"not disabled",10,10,10,4,2,4,5,8,10,0,0,"Yes",7,4,2,0,5,5,5,4,8,0,0,2,2,4,0,0,4,1,3
785,1231.386,2018,"15-24","Female","European/Other",1,"Not in the labour force",0,0,0,2,1,3,1,"not disabled",8,7,7,2,1,5,4,4,5,5,6,"Yes",9,1,1,0,5,5,5,6,1,1,0,2,3,1,1,0,4,1,3
786,1738.512,2018,"35-44","Male","European/Other",1,"Not in the labour force",1,1,3,1,2,7,2,"not disabled",6,9,10,4,1,2,5,6,8,3,6,"Yes",14,2,2,0,5,5,1,10,4,0,0,1,1,3,0,0,4,1,3
787,2165.969,2018,"55-64","Male","European/Other",1,"Not in the labour force",0,0,0,2,1,8,2,"not disabled",7,10,9,5,1,1,5,8,9,2,3,"Yes",18,1,1,0,5,5,1,10,8,0,0,3,2,5,0,0,4,1,3
788,3222.764,2018,"45-54","Male","European/Other",1,"Not in the labour force",0,0,0,2,1,3,1,"not disabled",5,10,8,2,1,2,4,8,10,5,7,"Yes",17,2,2,0,5,5,5,9,3,0,0,2,2,4,0,0,4,1,3
789,3393.957,2018,"65+","Female","European/Other",1,"Not in the labour force",1,0,0,2,2,6,6,"not disabled",7,8,8,3,1,3,5,7,6,4,6,"Yes",18,2,1,0,4,5,5,7,8,0,0,1,2,6,1,0,4,1,3
790,1910.432,2018,"45-54","Male","European/Other",4,"Not in the labour force",1,1,3,1,3,2,1,"not disabled",4,10,10,5,2,5,5,9,10,6,7,"Yes",18,1,1,0,5,5,3,8,3,0,1,1,1,4,0,0,4,1,3
791,1213.261,2018,"45-54","Female","European/Other",2,"Not in the labour force",1,1,1,1,3,9,2,"not disabled",7,7,9,4,2,5,5,8,7,5,2,"Yes",15,1,1,1,4,5,3,5,9,0,0,1,1,4,1,0,4,1,3
792,2410.17,2018,"35-44","Female","European/Other",3,"Not in the labour force",0,0,0,3,3,1,1,"not disabled",10,10,10,4,2,3,5,9,10,6,7,"Yes",18,4,1,2,5,5,5,9,8,0,0,1,1,3,1,0,4,1,3
793,1789.226,2018,"65+","Male","European/Other",1,"Not in the labour force",0,0,0,2,1,8,1,"not disabled",6,9,8,3,1,3,5,9,9,8,7,"Yes",15,4,1,0,5,5,5,6,3,0,0,3,4,6,0,0,4,1,3
794,3562.648,2018,"65+","Male","European/Other",4,"Not in the labour force",0,0,0,3,1,10,6,"not disabled",10,9,8,3,1,4,4,8,8,6,7,"Yes",8,1,1,0,5,4,5,3,2,0,0,3,3,6,0,0,4,1,3
795,3913.134,2018,"25-34","Male","European/Other",4,"Not in the labour force",0,0,0,2,3,6,5,"not disabled",10,8,10,5,1,4,4,9,9,8,8,"No",16,2,2,0,3,5,1,4,8,0,0,1,1,2,0,0,4,0,3
796,1269.611,2018,"45-54","Male","European/Other",4,"Not in the labour force",0,1,1,3,1,4,1,"not disabled",4,7,9,3,2,4,3,6,9,5,7,"Yes",9,3,2,0,5,5,5,7,3,0,1,3,1,4,0,0,4,1,3
797,823.4178,2018,"25-34","Male","European/Other",4,"Not in the labour force",1,0,0,3,2,7,5,"not disabled",5,8,8,4,1,2,4,8,10,8,8,"No",14,1,2,0,5,5,5,7,8,0,0,1,1,2,0,0,4,0,3
798,1323.363,2018,"45-54","Female","European/Other",2,"Not in the labour force",1,1,1,2,2,6,1,"not disabled",7,7,8,3,1,2,5,7,9,3,5,"Yes",12,1,2,0,4,4,4,8,4,0,0,1,4,4,1,0,4,1,3
799,3985.773,2018,"45-54","Female","European/Other",1,"Not in the labour force",1,0,0,1,3,1,1,"not disabled",4,8,8,3,1,5,4,7,6,2,5,"Yes",17,1,1,1,5,5,4,8,8,0,0,1,2,4,1,0,4,1,3
800,3107.137,2018,"55-64","Male","European/Other",1,"Not in the labour force",0,0,0,2,1,5,2,"not disabled",5,10,10,4,1,2,4,8,10,3,1,"Yes",18,1,1,0,5,4,5,7,3,0,0,1,1,5,0,0,4,1,3
801,1328.024,2018,"65+","Female","European/Other",1,"Not in the labour force",0,0,0,1,1,7,1,"Disabled",1,5,10,2,1,5,2,1,5,1,5,"No",0,3,2,0,4,5,1,5,1,0,1,1,1,6,1,1,4,0,3
802,3369.829,2018,"45-54","Male","European/Other",1,"Not in the labour force",1,1,1,1,3,2,1,"not disabled",7,10,10,4,2,2,3,8,8,2,5,"Yes",12,1,1,1,2,5,4,7,4,0,1,1,1,4,0,0,4,1,3
803,1033.435,2018,"55-64","Female","European/Other",1,"Not in the labour force",0,0,0,2,1,10,6,"not disabled",5,6,8,1,1,2,5,8,10,5,6,"Yes",11,4,2,0,4,5,4,6,5,0,0,1,1,5,1,0,4,1,3
804,3636.734,2018,"15-24","Male","European/Other",1,"Not in the labour force",0,0,0,1,1,10,1,"not disabled",7,6,5,4,1,5,4,5,6,4,6,"Not Eligible",13,2,1,0,4,5,5,9,4,0,0,3,2,1,0,0,4,99,3
805,1485.274,2018,"25-34","Female","European/Other",4,"Not in the labour force",1,1,2,1,3,1,1,"not disabled",8,6,6,4,1,4,5,8,9,6,7,"Yes",17,1,2,2,4,5,4,8,4,0,0,2,3,2,1,0,4,1,3
806,1165.464,2018,"25-34","Female","European/Other",3,"Not in the labour force",0,0,0,1,3,10,6,"not disabled",6,7,9,3,1,4,5,6,8,2,5,"Yes",7,1,3,0,4,4,4,5,3,0,0,1,1,2,1,0,4,1,3
807,1537.071,2018,"35-44","Female","European/Other",4,"Not in the labour force",1,1,1,1,2,10,1,"not disabled",8,4,7,3,1,5,5,4,5,3,1,"Yes",12,1,2,0,4,5,3,1,3,1,0,2,2,3,1,0,4,1,3
808,2692.407,2018,"35-44","Male","European/Other",4,"Not in the labour force",1,1,1,1,3,5,4,"not disabled",2,2,5,4,1,3,3,9,8,5,6,"No",10,2,2,4,5,5,4,4,9,0,0,1,5,3,0,0,4,0,3
809,6241.489,2018,"45-54","Female","European/Other",4,"Not in the labour force",1,1,2,1,3,1,6,"not disabled",9,8,10,4,1,3,5,8,9,7,6,"Yes",17,1,1,1,2,5,1,6,8,0,0,2,2,4,1,0,4,1,3
810,4000.914,2018,"65+","Female","European/Other",2,"Not in the labour force",1,0,0,2,1,7,6,"Disabled",8,7,7,4,2,3,4,8,8,7,8,"Yes",15,1,1,0,5,5,5,9,3,0,1,3,2,6,1,1,4,1,3
811,1437.138,2018,"35-44","Male","European/Other",1,"Not in the labour force",1,0,0,3,3,5,1,"not disabled",5,7,8,5,2,4,4,7,7,4,5,"Yes",14,2,2,2,5,5,5,7,9,0,0,1,1,3,0,0,4,1,3
812,1781.332,2018,"35-44","Male","European/Other",4,"Not in the labour force",1,1,4,1,3,2,6,"not disabled",9,7,7,4,1,4,5,8,6,6,6,"Yes",15,2,2,2,5,5,5,9,3,0,0,3,2,3,0,0,4,1,3
813,3844.28,2018,"65+","Female","European/Other",1,"Not in the labour force",0,0,0,2,1,7,2,"not disabled",6,7,8,3,1,3,5,8,9,9,9,"Yes",14,2,2,0,4,5,4,4,3,0,0,2,3,6,1,0,4,1,3
814,8405.188,2018,"65+","Male","European/Other",1,"Not in the labour force",0,0,0,3,1,6,2,"not disabled",8,8,8,3,1,4,5,9,8,9,3,"Yes",16,4,3,0,5,5,1,10,3,0,0,1,1,6,0,0,4,1,3
815,5130.291,2018,"25-34","Female","European/Other",3,"Not in the labour force",1,0,0,3,2,7,4,"Disabled",0,1,1,1,2,5,1,1,3,0,0,"No",6,2,2,4,3,5,3,1,8,0,1,3,4,2,1,1,4,0,3
816,1365.213,2018,"65+","Female","European/Other",4,"Not in the labour force",1,0,0,1,3,8,5,"not disabled",4,8,9,3,1,2,2,9,9,9,9,"No",13,2,1,1,4,4,4,0,3,0,0,1,2,6,1,0,4,0,3
817,4632.487,2018,"65+","Female","European/Other",1,"Not in the labour force",0,0,0,2,1,10,2,"not disabled",7,9,8,4,1,5,4,5,5,5,0,"Yes",18,2,1,0,4,4,4,4,3,0,0,1,1,6,1,0,4,1,3
818,3105.442,2018,"55-64","Male","European/Other",1,"Not in the labour force",1,0,0,1,2,8,1,"not disabled",3,7,8,3,1,4,4,7,9,1,5,"Yes",13,1,1,0,5,5,5,4,3,0,0,1,2,5,0,0,4,1,3
819,1470.379,2018,"45-54","Male","European/Other",4,"Not in the labour force",1,0,0,1,3,2,6,"Disabled",6,7,8,3,1,4,5,8,9,6,4,"Yes",9,3,2,2,5,4,4,4,3,0,0,2,4,4,0,1,4,1,3
820,4634.007,2018,"65+","Male","European/Other",1,"Not in the labour force",0,0,0,2,1,3,2,"not disabled",8,9,9,4,1,4,4,8,9,5,7,"Yes",16,1,1,0,4,5,3,2,3,0,0,1,1,6,0,0,4,1,3
821,2336.705,2018,"15-24","Male","European/Other",1,"Not in the labour force",0,0,0,2,3,9,1,"not disabled",1,9,10,3,3,4,5,6,8,5,6,"Yes",15,2,1,0,3,4,1,3,8,0,0,2,1,1,0,0,4,1,3
822,3165.928,2018,"15-24","Female","European/Other",1,"Not in the labour force",0,0,0,1,2,5,1,"not disabled",5,4,4,2,2,4,5,7,8,5,6,"Not Eligible",15,1,1,2,3,3,3,5,3,0,0,4,2,1,1,0,4,99,3
823,1631.401,2018,"45-54","Male","European/Other",4,"Not in the labour force",0,0,0,1,2,8,1,"Disabled",10,6,6,3,2,4,4,7,0,5,5,"Yes",20,3,2,0,5,5,2,1,3,0,1,1,2,4,0,1,4,1,3
824,1067.146,2018,"65+","Female","European/Other",2,"Not in the labour force",1,0,0,2,2,2,1,"not disabled",10,9,10,4,1,2,5,8,6,3,9,"Yes",19,1,1,0,5,5,4,8,8,0,0,1,1,6,1,0,4,1,3
825,4185.089,2018,"55-64","Female","European/Other",2,"Not in the labour force",1,0,0,2,3,7,1,"not disabled",8,9,8,3,1,3,3,8,8,3,6,"Yes",18,2,2,0,4,5,2,8,3,0,1,2,3,5,1,0,4,1,3
826,1344.967,2018,"65+","Female","European/Other",1,"Not in the labour force",0,0,0,2,1,9,6,"not disabled",8,5,8,3,1,2,4,8,8,8,8,"Yes",16,2,1,0,4,4,2,8,3,1,0,1,2,6,1,0,4,1,3
827,1947.142,2018,"55-64","Female","European/Other",4,"Not in the labour force",1,0,0,1,3,6,3,"not disabled",3,9,9,4,1,4,3,7,8,5,6,"Yes",12,1,2,0,4,5,5,6,2,0,0,2,1,5,1,0,4,1,3
828,2160.642,2018,"65+","Male","European/Other",1,"Not in the labour force",1,0,0,2,1,4,2,"Disabled",7,8,7,2,1,2,3,6,9,6,4,"Yes",12,1,1,0,3,4,4,0,3,0,0,1,2,6,0,1,4,1,3
829,1760.889,2018,"55-64","Female","European/Other",2,"Not in the labour force",0,0,0,2,1,3,1,"Disabled",5,7,6,3,1,4,4,7,9,7,8,"Yes",18,1,1,0,5,5,5,8,8,0,0,1,1,5,1,1,4,1,3
830,1718.535,2018,"65+","Female","European/Other",1,"Not in the labour force",1,0,0,2,2,8,1,"not disabled",7,8,8,5,1,2,4,7,9,6,6,"Yes",18,1,1,0,5,5,5,5,1,0,0,2,2,6,1,0,4,1,3
831,2627.509,2018,"25-34","Male","European/Other",2,"Not in the labour force",0,1,2,1,3,7,1,"not disabled",8,7,9,4,2,4,4,7,10,8,8,"Yes",8,1,2,0,4,5,5,8,3,0,1,3,1,2,0,0,4,1,3
832,3307.896,2018,"55-64","Male","European/Other",3,"Not in the labour force",0,0,0,2,2,3,2,"not disabled",7,6,9,3,1,4,3,6,8,4,5,"Yes",4,2,1,0,4,4,4,4,9,0,1,1,4,5,0,0,4,1,3
833,2887.745,2018,"55-64","Female","European/Other",3,"Not in the labour force",1,1,1,1,3,4,1,"not disabled",6,8,8,4,1,2,5,6,7,5,8,"Yes",20,1,1,1,5,5,1,8,3,1,0,1,1,5,1,0,4,1,3
834,1836.126,2018,"65+","Female","European/Other",4,"Not in the labour force",1,0,0,1,3,4,1,"not disabled",10,10,9,4,2,5,5,9,10,6,10,"Yes",20,1,1,1,5,5,5,8,3,0,0,1,1,6,1,0,4,1,3
835,2672.342,2018,"25-34","Male","European/Other",4,"Not in the labour force",0,0,0,2,2,2,2,"not disabled",6,8,10,4,1,4,4,7,10,7,7,"Yes",14,3,2,2,5,5,5,2,8,0,0,1,1,2,0,0,4,1,3
836,1566.088,2018,"35-44","Male","European/Other",3,"Not in the labour force",0,0,0,3,2,4,2,"not disabled",4,5,7,3,1,5,4,8,6,3,5,"Yes",4,4,2,4,4,4,4,3,4,0,1,1,4,3,0,0,4,1,3
837,2197.461,2018,"15-24","Female","European/Other",1,"Not in the labour force",0,0,0,1,3,7,2,"not disabled",7,9,9,5,1,2,5,7,9,7,8,"Yes",18,1,1,1,5,5,4,2,3,0,0,1,1,1,1,0,4,1,3
838,1411.502,2018,"25-34","Male","European/Other",4,"Not in the labour force",0,0,0,1,1,4,6,"not disabled",3,5,6,3,1,3,4,5,4,5,5,"Yes",10,2,1,2,5,5,5,5,5,1,1,4,4,2,0,0,4,1,3
839,1489.83,2018,"15-24","Male","European/Other",1,"Not in the labour force",0,0,0,3,1,2,1,"Disabled",5,5,4,1,1,3,5,5,7,5,8,"Yes",16,99,1,4,3,3,4,0,9,1,1,4,5,1,0,1,4,1,3
840,1470.199,2018,"35-44","Male","European/Other",1,"Not in the labour force",1,1,2,1,2,5,1,"not disabled",5,7,7,3,1,3,4,3,9,1,4,"No",10,1,2,0,5,5,5,5,5,0,0,1,2,3,0,0,4,0,3
841,720.73,2018,"45-54","Female","European/Other",1,"Not in the labour force",1,1,2,3,1,8,1,"Disabled",6,6,8,2,1,4,4,6,6,5,5,"No",8,2,2,0,4,4,4,7,3,1,0,3,3,4,1,1,4,0,3
842,4947.042,2018,"65+","Female","European/Other",2,"Not in the labour force",1,0,0,2,1,7,6,"Disabled",6,7,8,4,1,2,5,7,10,4,3,"Yes",16,3,2,0,1,4,1,7,1,0,0,1,5,6,1,1,4,1,3
843,1156.23,2018,"25-34","Male","European/Other",4,"Not in the labour force",0,0,0,1,3,1,2,"not disabled",4,8,8,5,2,3,5,9,10,3,3,"Yes",13,1,1,0,5,5,5,7,8,0,0,1,1,2,0,0,4,1,3
844,1075.129,2018,"25-34","Male","European/Other",2,"Not in the labour force",1,1,2,1,1,9,1,"not disabled",10,9,10,5,1,5,5,6,10,3,5,"Yes",15,1,1,0,3,4,4,10,4,0,0,5,2,2,0,0,4,1,3
845,901.881,2018,"35-44","Male","European/Other",2,"Not in the labour force",1,1,2,3,1,4,6,"not disabled",4,10,7,3,1,4,4,9,9,8,9,"Yes",14,2,1,2,4,4,5,9,8,0,0,1,3,3,0,0,4,1,3
846,1246.82,2018,"45-54","Female","European/Other",4,"Not in the labour force",1,1,2,1,3,2,6,"not disabled",3,8,8,4,2,5,5,8,8,5,8,"Yes",18,2,1,1,5,5,5,9,5,1,0,1,2,4,1,0,4,1,3
847,845.1061,2018,"65+","Male","European/Other",1,"Not in the labour force",0,0,0,3,1,10,6,"not disabled",7,7,8,4,2,4,4,2,0,3,4,"Yes",9,2,1,0,5,4,4,4,3,0,0,3,3,6,0,0,4,1,3
848,3854.798,2018,"45-54","Male","European/Other",4,"Not in the labour force",1,1,1,3,3,1,6,"not disabled",4,6,8,4,1,5,5,8,9,8,9,"Yes",14,1,1,1,5,5,4,5,8,1,0,1,2,4,0,0,4,1,3
849,7947.6,2018,"55-64","Male","European/Other",4,"Not in the labour force",1,0,0,2,3,6,1,"not disabled",9,9,10,5,1,4,5,8,10,5,5,"Yes",13,1,2,0,5,5,3,5,3,0,0,1,1,5,0,0,4,1,3
850,2522.447,2018,"65+","Female","European/Other",1,"Not in the labour force",0,0,0,1,1,10,6,"not disabled",8,8,8,3,1,3,2,7,4,7,4,"Yes",15,1,1,0,3,5,3,5,3,1,0,2,2,6,1,0,4,1,3
851,3157.104,2018,"45-54","Female","European/Other",3,"Not in the labour force",1,1,2,3,3,4,1,"not disabled",4,5,8,4,1,4,5,5,5,1,3,"Yes",9,1,1,2,5,5,5,5,9,0,1,1,3,4,1,0,4,1,3
852,2799.98,2018,"65+","Female","European/Other",4,"Not in the labour force",0,0,0,2,3,2,1,"not disabled",0,8,9,4,1,3,5,9,9,7,9,"Yes",20,2,1,0,3,4,4,8,8,0,0,2,1,6,1,0,4,1,3
853,1775.062,2018,"55-64","Female","European/Other",1,"Not in the labour force",1,1,2,3,3,7,1,"not disabled",5,4,7,4,2,4,3,5,5,2,1,"Yes",14,1,1,0,5,5,4,5,3,0,0,1,4,5,1,0,4,1,3
854,2141.854,2018,"55-64","Male","European/Other",4,"Not in the labour force",0,0,0,1,2,5,3,"not disabled",7,9,10,5,3,5,4,8,8,7,8,"Yes",9,1,1,0,5,5,5,10,3,0,1,1,3,5,0,0,4,1,3
855,1245.571,2018,"45-54","Male","European/Other",2,"Not in the labour force",0,1,3,3,1,10,1,"not disabled",10,8,10,3,3,5,3,7,9,7,9,"Yes",9,1,1,0,5,5,5,7,3,0,0,1,3,4,0,0,4,1,3
856,782.113,2018,"65+","Female","European/Other",2,"Not in the labour force",0,0,0,2,1,5,6,"Disabled",5,7,7,3,1,2,5,3,8,0,1,"Yes",17,1,2,0,4,5,4,10,3,0,0,1,2,6,1,1,4,1,3
857,4491.577,2018,"65+","Female","European/Other",1,"Not in the labour force",1,0,0,2,3,8,1,"Disabled",3,8,9,3,2,4,5,5,7,5,4,"Yes",19,2,1,0,5,5,4,10,2,0,0,2,3,6,1,1,4,1,3
858,1871.212,2018,"35-44","Male","European/Other",4,"Not in the labour force",1,1,2,3,3,4,6,"not disabled",2,9,9,4,1,4,5,9,7,4,3,"Yes",15,3,2,0,4,5,5,6,8,0,0,2,1,3,0,0,4,1,3
859,1060.957,2018,"45-54","Male","European/Other",4,"Not in the labour force",1,1,2,1,3,3,1,"not disabled",6,8,8,4,1,4,5,9,9,7,6,"Yes",14,2,1,0,5,5,5,10,8,0,0,1,1,4,0,0,4,1,3
860,4144.81,2018,"65+","Female","European/Other",2,"Not in the labour force",1,0,0,2,2,2,6,"Disabled",7,10,10,4,1,1,5,8,8,0,1,"Yes",18,1,1,0,5,5,1,7,8,0,0,1,3,6,1,1,4,1,3
861,2683.972,2018,"55-64","Male","European/Other",1,"Not in the labour force",1,0,0,1,3,10,1,"not disabled",5,3,3,2,1,3,3,1,1,0,1,"Yes",1,1,2,0,5,5,4,9,3,0,0,1,1,5,0,0,4,1,3
862,927.4888,2018,"65+","Female","European/Other",2,"Not in the labour force",1,0,0,2,2,1,6,"not disabled",6,8,10,4,1,4,5,8,10,8,8,"Yes",15,1,1,0,5,5,1,8,8,0,0,1,1,6,1,0,4,1,3
863,3549.215,2018,"25-34","Male","European/Other",1,"Not in the labour force",0,1,2,1,1,7,6,"not disabled",7,6,7,3,3,4,4,7,8,6,6,"Yes",10,2,1,1,5,5,4,6,3,1,0,1,2,2,0,0,4,1,3
864,841.9268,2018,"35-44","Male","European/Other",1,"Not in the labour force",0,1,1,3,1,7,1,"not disabled",10,9,10,4,1,3,4,7,8,9,5,"Yes",20,2,2,0,5,5,1,8,2,0,0,1,1,3,0,0,4,1,3
865,1458.17,2018,"55-64","Male","European/Other",1,"Not in the labour force",0,0,0,3,1,10,3,"Disabled",10,7,10,2,2,5,3,8,9,2,0,"Yes",3,1,1,0,4,5,2,10,4,0,1,1,1,5,0,1,4,1,3
866,1472.709,2018,"55-64","Male","European/Other",2,"Not in the labour force",0,0,0,2,1,4,6,"not disabled",8,10,10,5,1,3,5,8,5,5,5,"Yes",20,1,1,0,5,5,5,8,3,0,0,1,1,5,0,0,4,1,3
867,1848.906,2018,"15-24","Female","European/Other",1,"Not in the labour force",0,0,0,3,1,10,2,"not disabled",7,10,10,5,2,5,5,10,10,10,10,"Not Eligible",15,3,1,2,5,5,5,1,8,0,0,1,1,1,1,0,4,99,3
868,390.895,2018,"25-34","Male","European/Other",4,"Not in the labour force",1,0,0,3,2,2,2,"not disabled",7,6,6,2,1,4,5,8,8,6,7,"No",11,1,1,4,5,5,2,3,9,0,0,3,1,2,0,0,4,0,3
869,2189.872,2018,"45-54","Female","European/Other",3,"Not in the labour force",0,0,0,2,2,3,1,"not disabled",8,5,5,3,1,2,4,8,8,5,7,"Yes",19,1,1,0,4,5,1,7,3,0,0,2,3,4,1,0,4,1,3
870,1529.973,2018,"65+","Male","European/Other",1,"Not in the labour force",0,0,0,2,1,9,1,"not disabled",5,8,8,2,1,4,5,5,9,5,8,"Yes",16,1,1,0,4,5,4,7,3,0,0,1,1,6,0,0,4,1,3
871,455.6676,2018,"55-64","Male","European/Other",2,"Not in the labour force",0,0,0,2,1,4,1,"not disabled",10,8,7,4,1,5,5,9,10,8,8,"Yes",13,2,2,0,3,5,5,5,3,0,0,1,4,5,0,0,4,1,3
872,943.4811,2018,"65+","Female","European/Other",2,"Not in the labour force",1,0,0,2,1,8,6,"not disabled",3,10,9,2,1,2,4,7,9,7,7,"Yes",15,1,1,0,4,4,4,7,5,0,0,1,2,6,1,0,4,1,3
873,1554.744,2018,"15-24","Female","European/Other",1,"Not in the labour force",0,0,0,3,3,3,2,"not disabled",6,7,8,3,1,4,4,8,6,5,5,"Not Eligible",15,2,1,4,4,5,5,0,9,0,0,1,1,1,1,0,4,99,3
875,680.0428,2018,"45-54","Male","European/Other",4,"Not in the labour force",1,1,1,1,3,1,1,"not disabled",5,7,8,3,2,5,5,7,10,6,9,"Yes",12,1,1,0,5,5,5,7,3,0,0,3,1,4,0,0,4,1,3
876,896.8965,2018,"65+","Female","European/Other",1,"Not in the labour force",1,0,0,3,3,9,1,"not disabled",7,8,7,4,1,2,5,6,8,6,0,"Yes",18,1,1,1,2,5,5,1,3,0,0,2,3,6,1,0,4,1,3
877,2781.848,2018,"35-44","Male","European/Other",1,"Not in the labour force",0,1,2,3,1,4,1,"not disabled",0,8,8,3,3,5,5,10,7,4,5,"Yes",8,2,1,1,5,5,5,9,3,0,0,2,1,3,0,0,4,1,3
878,2105.052,2018,"25-34","Female","European/Other",4,"Not in the labour force",1,0,0,2,2,4,4,"not disabled",8,9,8,5,1,5,3,9,8,8,6,"No",17,2,1,4,4,4,4,6,1,0,0,2,2,2,1,0,4,0,3
879,2097.324,2018,"65+","Male","European/Other",1,"Not in the labour force",1,0,0,2,2,10,1,"not disabled",10,10,10,4,1,2,5,8,10,10,7,"Yes",17,4,2,1,4,4,4,7,3,0,0,1,2,6,0,0,4,1,3
880,694.5012,2018,"25-34","Female","European/Other",3,"Not in the labour force",0,0,0,3,1,7,1,"not disabled",7,8,7,3,1,4,3,7,5,8,7,"Yes",11,2,2,0,5,5,4,2,8,0,0,2,5,2,1,0,4,1,3
881,1631.88,2018,"65+","Female","European/Other",1,"Not in the labour force",1,0,0,2,1,7,2,"not disabled",5,8,9,3,1,3,5,5,7,7,7,"Yes",10,1,1,0,4,5,4,4,8,0,0,1,2,6,1,0,4,1,3
882,2240.027,2018,"65+","Male","European/Other",1,"Not in the labour force",0,0,0,2,1,9,2,"not disabled",8,8,7,2,1,4,4,8,8,6,6,"Yes",17,2,2,1,5,5,4,8,3,0,0,2,1,6,0,0,4,1,3
883,2224.29,2018,"35-44","Female","European/Other",1,"Not in the labour force",1,1,4,1,3,9,1,"not disabled",0,6,5,4,1,4,4,6,6,4,3,"Yes",8,3,1,0,4,4,4,3,8,0,0,2,2,3,1,0,4,1,3
884,1443.63,2018,"65+","Male","European/Other",1,"Not in the labour force",1,0,0,2,1,8,1,"not disabled",5,10,10,3,1,4,4,5,10,5,6,"Yes",19,2,1,0,4,4,4,5,8,0,0,1,2,6,0,0,4,1,3
885,770.65,2018,"65+","Female","European/Other",1,"Not in the labour force",1,0,0,3,1,4,1,"not disabled",6,8,9,4,1,1,5,8,10,3,6,"Yes",17,2,1,0,3,3,1,9,3,0,0,1,1,6,1,0,4,1,3
886,1592.053,2018,"45-54","Male","European/Other",4,"Not in the labour force",0,0,0,2,1,2,6,"not disabled",5,8,9,4,1,2,5,7,7,4,1,"Yes",16,2,1,0,3,5,1,7,5,0,0,1,2,4,0,0,4,1,3
887,1612.445,2018,"55-64","Female","European/Other",1,"Not in the labour force",1,0,0,1,2,8,1,"not disabled",8,7,8,3,1,4,5,9,10,7,6,"Yes",4,1,1,2,2,4,4,5,3,1,1,3,4,5,1,0,4,1,3
888,623.2885,2018,"35-44","Female","European/Other",1,"Not in the labour force",1,1,1,1,3,4,1,"not disabled",8,10,10,4,3,3,5,5,7,5,2,"Yes",20,1,1,0,5,5,3,10,3,0,0,1,3,3,1,0,4,1,3
889,1210.321,2018,"65+","Male","European/Other",1,"Not in the labour force",0,0,0,2,1,1,1,"not disabled",8,7,8,2,1,4,5,4,4,0,8,"Yes",10,1,1,1,4,4,3,3,8,0,0,2,4,6,0,0,4,1,3
890,1051.928,2018,"25-34","Male","European/Other",4,"Not in the labour force",0,0,0,3,3,10,6,"not disabled",9,7,8,2,2,5,4,7,8,7,7,"Yes",12,2,2,0,4,4,4,4,8,0,0,2,3,2,0,0,4,1,3
891,913.1831,2018,"45-54","Male","European/Other",4,"Not in the labour force",1,1,1,1,3,3,1,"not disabled",7,8,8,3,2,5,5,8,10,6,7,"Yes",15,1,1,0,5,5,5,6,2,0,0,1,2,4,0,0,4,1,3
892,933.368,2018,"15-24","Male","European/Other",1,"Not in the labour force",1,0,0,3,1,1,2,"not disabled",8,6,8,4,3,5,4,8,9,6,7,"Not Eligible",9,3,2,1,4,5,5,4,8,0,0,2,2,1,0,0,4,99,3
893,751.9731,2018,"25-34","Male","European/Other",2,"Not in the labour force",1,1,2,3,2,5,2,"not disabled",5,7,10,5,1,5,4,7,9,6,8,"Yes",15,2,2,1,4,4,5,6,3,0,0,2,1,2,0,0,4,1,3
894,2207.776,2018,"45-54","Male","European/Other",4,"Not in the labour force",0,0,0,1,2,5,6,"not disabled",7,8,9,5,1,2,5,7,10,6,8,"Yes",9,2,2,0,5,5,5,0,3,0,0,1,3,4,0,0,4,1,3
895,6840.643,2018,"35-44","Female","European/Other",4,"Not in the labour force",1,1,2,1,3,5,4,"not disabled",5,9,9,4,1,5,5,9,8,6,7,"No",17,99,1,2,5,4,4,4,9,0,0,1,4,3,1,0,4,0,3
896,1384.812,2018,"65+","Male","European/Other",3,"Not in the labour force",1,0,0,2,3,6,1,"not disabled",7,9,6,4,1,3,5,8,9,6,7,"Yes",15,2,1,0,5,5,5,8,4,0,0,1,3,6,0,0,4,1,3
897,1671.632,2018,"25-34","Female","European/Other",4,"Not in the labour force",0,0,0,2,3,7,4,"not disabled",7,8,8,5,1,5,5,10,9,4,6,"No",15,99,1,3,5,5,2,0,9,0,0,1,1,2,1,0,4,0,3
898,1917.305,2018,"25-34","Female","European/Other",1,"Not in the labour force",0,0,0,1,3,8,1,"not disabled",6,10,10,5,1,3,5,2,0,0,0,"No",18,2,1,0,5,5,5,8,3,1,0,1,1,2,1,0,4,0,3
899,1966.266,2018,"25-34","Male","European/Other",4,"Not in the labour force",1,1,1,2,3,5,1,"not disabled",7,10,10,5,2,5,5,8,10,5,5,"Yes",20,2,1,2,5,5,1,8,8,0,0,1,1,2,0,0,4,1,3
